date,city,delivery_cost,marketing_cost,refunds_cost
2024-10-16,Mumbai,376895.92,299351.6,91134.05
2024-10-16,Bangalore,138980.85,159853.09,100740.1
2024-10-16,Delhi,149332.98,392450.64,119515.9
2024-10-16,Pune,277542.97,229293.14,99900.47
2024-10-16,Hyderabad,296752.22,279033.88,110649.0
2024-10-16,Chennai,310000.59,419961.22,27315.15
2024-10-16,Kolkata,539022.02,92790.36,129125.27
2024-10-17,Mumbai,534997.29,276847.4,150720.75
2024-10-17,Bangalore,387508.03,172439.61,99531.6
2024-10-17,Delhi,326918.28,327446.09,77696.72
2024-10-17,Pune,136694.79,231666.2,56022.74
2024-10-17,Hyderabad,644130.15,130752.46,131614.47
2024-10-17,Chennai,179397.63,231325.62,113873.78
2024-10-17,Kolkata,556980.57,180110.34,158578.34
2024-10-18,Mumbai,144549.91,147386.27,133621.14
2024-10-18,Bangalore,545402.23,370903.12,122956.2
2024-10-18,Delhi,124790.53,193509.65,79407.77
2024-10-18,Pune,296470.67,139218.17,28809.8
2024-10-18,Hyderabad,472536.63,153326.99,140881.14
2024-10-18,Chennai,248008.87,402008.41,75011.75
2024-10-18,Kolkata,156439.46,396125.76,39598.87
2024-10-19,Mumbai,399122.08,114105.98,20428.75
2024-10-19,Bangalore,179183.41,213379.86,157131.44
2024-10-19,Delhi,368458.78,320987.5,114221.28
2024-10-19,Pune,294405.87,330610.46,155201.3
2024-10-19,Hyderabad,339651.59,378272.2,130046.97
2024-10-19,Chennai,587746.12,238876.14,92358.08
2024-10-19,Kolkata,310853.66,117080.08,140576.17
2024-10-20,Mumbai,578482.79,354122.96,59349.74
2024-10-20,Bangalore,568227.7,135887.72,114755.09
2024-10-20,Delhi,478489.85,321617.27,155438.13
2024-10-20,Pune,446445.6,128322.69,136090.34
2024-10-20,Hyderabad,137714.08,311697.22,15573.2
2024-10-20,Chennai,270469.16,340564.84,133659.89
2024-10-20,Kolkata,538210.2,393648.94,120886.13
2024-10-21,Mumbai,208876.43,227190.02,81437.52
2024-10-21,Bangalore,623105.43,347438.46,51824.94
2024-10-21,Delhi,586766.89,336826.63,80337.59
2024-10-21,Pune,367316.69,402357.72,116107.16
2024-10-21,Hyderabad,272205.51,378213.74,27083.77
2024-10-21,Chennai,413835.99,291325.17,137731.39
2024-10-21,Kolkata,156478.19,131681.23,81709.46
2024-10-22,Mumbai,393987.66,404075.42,66215.69
2024-10-22,Bangalore,548485.43,220086.43,40755.29
2024-10-22,Delhi,457921.0,192093.2,143218.39
2024-10-22,Pune,623087.57,202429.13,50137.14
2024-10-22,Hyderabad,524221.7,115882.87,65345.13
2024-10-22,Chennai,127179.27,285967.29,145845.89
2024-10-22,Kolkata,480342.26,96793.73,27207.66
2024-10-23,Mumbai,279290.96,110445.11,135353.22
2024-10-23,Bangalore,636095.72,382790.74,143065.08
2024-10-23,Delhi,542973.89,126599.86,15991.02
2024-10-23,Pune,263684.18,129075.99,150036.92
2024-10-23,Hyderabad,438424.88,407832.19,157079.61
2024-10-23,Chennai,595053.42,129477.75,153889.99
2024-10-23,Kolkata,502258.35,416426.3,70179.89
2024-10-24,Mumbai,177330.6,133662.79,32191.51
2024-10-24,Bangalore,160652.73,344635.66,40953.89
2024-10-24,Delhi,593869.37,131130.52,40636.37
2024-10-24,Pune,565747.77,351484.55,117352.06
2024-10-24,Hyderabad,416263.15,345832.97,117626.73
2024-10-24,Chennai,192063.83,185995.15,45883.7
2024-10-24,Kolkata,179126.66,301685.9,148153.12
2024-10-25,Mumbai,593159.52,387105.02,90556.09
2024-10-25,Bangalore,350612.09,163162.91,40065.28
2024-10-25,Delhi,592661.71,214325.05,133054.31
2024-10-25,Pune,609921.3,108453.89,51997.28
2024-10-25,Hyderabad,634697.52,315580.8,25942.15
2024-10-25,Chennai,531512.17,215285.84,137563.52
2024-10-25,Kolkata,283286.47,346249.84,105403.11
2024-10-26,Mumbai,319816.56,418730.98,91504.96
2024-10-26,Bangalore,545549.23,187289.28,25931.24
2024-10-26,Delhi,536691.42,273610.1,132837.48
2024-10-26,Pune,467653.34,161909.55,45937.97
2024-10-26,Hyderabad,629217.04,213752.34,84245.54
2024-10-26,Chennai,571574.25,152680.1,103918.6
2024-10-26,Kolkata,217236.27,207110.14,53644.32
2024-10-27,Mumbai,523522.15,221970.7,88788.53
2024-10-27,Bangalore,337043.45,371829.1,148675.12
2024-10-27,Delhi,247187.4,346126.04,144160.45
2024-10-27,Pune,586747.54,377820.6,50833.22
2024-10-27,Hyderabad,577041.92,163908.3,79386.68
2024-10-27,Chennai,485618.45,132890.47,23333.17
2024-10-27,Kolkata,377498.87,195747.98,65814.17
2024-10-28,Mumbai,141290.49,248193.34,157160.06
2024-10-28,Bangalore,300774.8,339008.6,57179.63
2024-10-28,Delhi,451713.86,177839.72,34720.38
2024-10-28,Pune,227657.5,132556.11,26626.59
2024-10-28,Hyderabad,387032.94,354030.28,30600.04
2024-10-28,Chennai,383458.1,394785.23,107646.89
2024-10-28,Kolkata,645355.49,278818.54,37881.26
2024-10-29,Mumbai,126282.68,297563.32,79436.71
2024-10-29,Bangalore,368116.15,374851.99,124872.17
2024-10-29,Delhi,199799.74,255019.06,98005.6
2024-10-29,Pune,218749.12,351688.45,27602.47
2024-10-29,Hyderabad,434648.15,116948.98,70845.94
2024-10-29,Chennai,563933.58,207743.63,63618.63
2024-10-29,Kolkata,547237.37,382578.39,53744.26
2024-10-30,Mumbai,245292.29,91180.08,110796.64
2024-10-30,Bangalore,221261.74,371069.7,151411.14
2024-10-30,Delhi,448431.49,194214.42,51144.92
2024-10-30,Pune,416361.71,398351.92,85252.46
2024-10-30,Hyderabad,565511.69,280765.62,68460.75
2024-10-30,Chennai,527316.27,362656.29,105758.53
2024-10-30,Kolkata,471056.0,248142.69,102349.6
2024-10-31,Mumbai,375607.79,375019.25,59802.72
2024-10-31,Bangalore,237192.13,121228.07,61526.25
2024-10-31,Delhi,245148.23,388640.43,44487.61
2024-10-31,Pune,438830.55,248703.28,130006.16
2024-10-31,Hyderabad,481878.65,400997.59,154816.36
2024-10-31,Chennai,375802.19,339313.03,116643.72
2024-10-31,Kolkata,327710.71,246681.62,21181.11
2024-11-01,Mumbai,124684.44,384473.06,126183.6
2024-11-01,Bangalore,452341.56,224150.28,120442.12
2024-11-01,Delhi,139532.88,387987.44,112604.49
2024-11-01,Pune,449513.4,153497.28,77255.08
2024-11-01,Hyderabad,423651.93,149003.75,102823.63
2024-11-01,Chennai,644860.19,258546.99,155129.88
2024-11-01,Kolkata,640092.61,198283.81,135309.15
2024-11-02,Mumbai,381380.62,397302.36,16752.11
2024-11-02,Bangalore,388175.46,262336.87,158291.49
2024-11-02,Delhi,521598.06,204990.21,17075.6
2024-11-02,Pune,503738.91,393344.92,154676.19
2024-11-02,Hyderabad,201864.41,405347.23,153695.17
2024-11-02,Chennai,189037.65,196336.89,156509.64
2024-11-02,Kolkata,160073.29,136869.59,31861.88
2024-11-03,Mumbai,507186.76,356913.16,71299.72
2024-11-03,Bangalore,378820.42,413045.46,31945.1
2024-11-03,Delhi,375215.98,83821.71,109263.95
2024-11-03,Pune,634861.61,410904.04,38142.0
2024-11-03,Hyderabad,503706.78,234619.48,37735.25
2024-11-03,Chennai,495817.22,274563.53,31422.78
2024-11-03,Kolkata,502888.97,189418.49,65852.03
2024-11-04,Mumbai,296749.56,379121.34,110355.98
2024-11-04,Bangalore,297903.13,254749.0,18408.02
2024-11-04,Delhi,287278.38,395010.61,149038.74
2024-11-04,Pune,569102.38,315774.8,131698.05
2024-11-04,Hyderabad,235707.86,293384.88,19208.48
2024-11-04,Chennai,137456.75,361316.11,102146.73
2024-11-04,Kolkata,202016.03,213236.6,91825.05
2024-11-05,Mumbai,267233.68,166588.47,104563.32
2024-11-05,Bangalore,560799.87,311587.41,133555.25
2024-11-05,Delhi,461153.07,214862.41,46821.41
2024-11-05,Pune,386665.91,312331.73,15755.08
2024-11-05,Hyderabad,195472.59,356937.63,78800.79
2024-11-05,Chennai,149474.23,224567.68,58486.66
2024-11-05,Kolkata,257566.68,170546.42,126813.37
2024-11-06,Mumbai,246492.77,121748.24,112885.23
2024-11-06,Bangalore,133875.13,364577.85,73742.4
2024-11-06,Delhi,508513.33,309204.54,132795.97
2024-11-06,Pune,130453.33,271888.94,64703.47
2024-11-06,Hyderabad,380786.88,177824.16,59431.75
2024-11-06,Chennai,311266.21,327812.35,130469.79
2024-11-06,Kolkata,645608.71,344294.75,85615.64
2024-11-07,Mumbai,564139.22,190901.06,22878.96
2024-11-07,Bangalore,330766.29,249631.11,137616.45
2024-11-07,Delhi,382582.04,398304.69,117846.33
2024-11-07,Pune,506749.39,250861.77,22739.57
2024-11-07,Hyderabad,233551.62,92045.76,121178.78
2024-11-07,Chennai,557529.7,326699.91,35121.37
2024-11-07,Kolkata,296813.63,244860.74,134575.93
2024-11-08,Mumbai,622727.63,200754.34,16921.39
2024-11-08,Bangalore,155948.24,292992.01,42276.65
2024-11-08,Delhi,214829.27,308839.74,79138.25
2024-11-08,Pune,555723.45,369952.81,23286.99
2024-11-08,Hyderabad,397171.68,154363.79,20424.72
2024-11-08,Chennai,253374.62,157164.27,144015.53
2024-11-08,Kolkata,432591.8,230686.62,120541.26
2024-11-09,Mumbai,438500.51,210625.65,132362.73
2024-11-09,Bangalore,325543.92,145365.2,95731.76
2024-11-09,Delhi,294227.94,224668.29,113558.43
2024-11-09,Pune,274234.7,245384.57,157794.77
2024-11-09,Hyderabad,327111.86,293425.86,98278.84
2024-11-09,Chennai,429124.26,168350.94,159526.0
2024-11-09,Kolkata,305696.79,231607.05,88239.94
2024-11-10,Mumbai,485074.13,273966.55,68545.36
2024-11-10,Bangalore,177325.42,356620.15,70405.09
2024-11-10,Delhi,589022.4,295948.17,100855.78
2024-11-10,Pune,260745.86,202301.44,38444.3
2024-11-10,Hyderabad,253098.07,335020.54,51056.01
2024-11-10,Chennai,259707.49,389153.98,106116.61
2024-11-10,Kolkata,597501.42,229010.57,58907.16
2024-11-11,Mumbai,474744.25,172227.52,25144.68
2024-11-11,Bangalore,373186.86,142797.94,15125.37
2024-11-11,Delhi,640915.64,133725.11,95570.8
2024-11-11,Pune,254310.55,300298.03,143941.85
2024-11-11,Hyderabad,192081.93,388692.14,105718.38
2024-11-11,Chennai,485585.95,333613.18,30147.87
2024-11-11,Kolkata,579031.99,366973.33,38615.12
2024-11-12,Mumbai,398907.44,356816.14,89948.16
2024-11-12,Bangalore,232175.81,219247.03,148593.37
2024-11-12,Delhi,539727.04,374371.98,37271.59
2024-11-12,Pune,535220.24,201822.56,105617.69
2024-11-12,Hyderabad,309092.66,410515.46,52654.91
2024-11-12,Chennai,166186.74,222180.67,147032.85
2024-11-12,Kolkata,355676.96,307350.38,122744.41
2024-11-13,Mumbai,618353.28,184990.83,139739.73
2024-11-13,Bangalore,617327.46,146957.45,41001.29
2024-11-13,Delhi,126372.95,84111.38,25217.86
2024-11-13,Pune,210745.9,207964.98,119547.41
2024-11-13,Hyderabad,376788.75,218836.74,107448.97
2024-11-13,Chennai,360113.06,93499.01,154348.75
2024-11-13,Kolkata,640496.11,180738.0,40873.2
2024-11-14,Mumbai,573861.24,230166.26,73686.99
2024-11-14,Bangalore,531909.03,392452.47,47882.21
2024-11-14,Delhi,531972.41,302696.88,90754.7
2024-11-14,Pune,246224.43,287969.15,41459.32
2024-11-14,Hyderabad,337034.75,252054.84,116095.08
2024-11-14,Chennai,328379.55,253620.07,87660.77
2024-11-14,Kolkata,513888.32,127174.36,96681.68
2024-11-15,Mumbai,350069.22,236744.35,153864.74
2024-11-15,Bangalore,565979.8,201129.92,84175.11
2024-11-15,Delhi,361918.86,213022.08,46763.31
2024-11-15,Pune,641474.01,130695.96,149292.11
2024-11-15,Hyderabad,519555.43,271077.3,57168.16
2024-11-15,Chennai,224810.05,201686.73,34661.58
2024-11-15,Kolkata,431363.5,159759.12,131495.69
2024-11-16,Mumbai,132594.92,278054.1,117156.77
2024-11-16,Bangalore,397740.79,160776.26,75404.07
2024-11-16,Delhi,563864.28,241230.88,35526.91
2024-11-16,Pune,531329.92,300181.99,118379.61
2024-11-16,Hyderabad,616014.87,210841.95,19222.51
2024-11-16,Chennai,234414.58,140079.59,101514.55
2024-11-16,Kolkata,458321.84,377808.55,24416.48
2024-11-17,Mumbai,556301.81,107696.82,137290.77
2024-11-17,Bangalore,601613.66,137806.98,116786.93
2024-11-17,Delhi,155257.72,196587.12,127759.66
2024-11-17,Pune,578858.88,352692.96,150153.62
2024-11-17,Hyderabad,280273.19,161717.36,140334.32
2024-11-17,Chennai,376737.45,331050.11,18139.27
2024-11-17,Kolkata,470712.43,164512.96,59860.31
2024-11-18,Mumbai,182782.92,300383.17,81446.83
2024-11-18,Bangalore,524182.6,416167.36,83958.42
2024-11-18,Delhi,217070.39,224946.46,19207.08
2024-11-18,Pune,265381.74,264406.42,125016.35
2024-11-18,Hyderabad,508146.87,200042.5,32403.82
2024-11-18,Chennai,181435.97,90279.01,56717.0
2024-11-18,Kolkata,435185.99,342909.05,149203.77
2024-11-19,Mumbai,299954.26,386484.85,151139.1
2024-11-19,Bangalore,185915.62,377556.58,125312.57
2024-11-19,Delhi,380368.58,388624.95,103784.12
2024-11-19,Pune,432005.38,188345.38,35861.04
2024-11-19,Hyderabad,504918.43,123333.45,137020.91
2024-11-19,Chennai,387599.15,87310.7,86893.72
2024-11-19,Kolkata,237857.84,198751.81,130101.75
2024-11-20,Mumbai,633848.95,342374.43,109334.94
2024-11-20,Bangalore,645346.98,403776.33,121749.15
2024-11-20,Delhi,273121.31,221504.2,19469.61
2024-11-20,Pune,552639.8,146913.09,44763.62
2024-11-20,Hyderabad,281631.99,278007.03,21890.81
2024-11-20,Chennai,465471.29,320973.05,150136.32
2024-11-20,Kolkata,375798.56,121996.84,73132.46
2024-11-21,Mumbai,218552.36,87438.28,85910.05
2024-11-21,Bangalore,404105.67,267655.53,115148.1
2024-11-21,Delhi,641506.58,182902.23,48716.96
2024-11-21,Pune,588445.81,344515.48,46102.98
2024-11-21,Hyderabad,270049.73,341801.34,35243.82
2024-11-21,Chennai,207415.51,397929.08,147302.02
2024-11-21,Kolkata,569173.91,400163.65,60010.29
2024-11-22,Mumbai,363869.18,354266.11,44937.86
2024-11-22,Bangalore,554077.62,288329.88,110115.19
2024-11-22,Delhi,160400.68,402379.35,135034.18
2024-11-22,Pune,247448.3,330892.01,78508.66
2024-11-22,Hyderabad,370174.48,157615.65,51892.68
2024-11-22,Chennai,182178.97,246104.62,28819.88
2024-11-22,Kolkata,423904.2,176818.18,15803.36
2024-11-23,Mumbai,343164.09,91941.12,23151.2
2024-11-23,Bangalore,623015.27,206739.94,94362.91
2024-11-23,Delhi,438864.84,167969.49,15470.94
2024-11-23,Pune,447032.03,371351.68,76466.52
2024-11-23,Hyderabad,362333.64,242999.42,92775.82
2024-11-23,Chennai,292293.26,393762.07,99103.6
2024-11-23,Kolkata,595574.23,128272.34,104531.16
2024-11-24,Mumbai,392512.09,131560.84,17282.39
2024-11-24,Bangalore,312769.82,235102.64,28016.78
2024-11-24,Delhi,316907.56,161601.33,79755.02
2024-11-24,Pune,557986.22,408871.66,116294.75
2024-11-24,Hyderabad,296566.66,271181.62,144210.55
2024-11-24,Chennai,143503.58,234153.78,72356.92
2024-11-24,Kolkata,286277.02,110663.64,34968.69
2024-11-25,Mumbai,169447.53,89341.76,16459.39
2024-11-25,Bangalore,429010.54,139882.71,58064.43
2024-11-25,Delhi,332773.38,124338.46,86521.33
2024-11-25,Pune,218961.97,283074.39,92435.19
2024-11-25,Hyderabad,354846.07,174746.94,128886.63
2024-11-25,Chennai,373641.92,113167.18,36106.05
2024-11-25,Kolkata,443951.02,154024.08,70204.39
2024-11-26,Mumbai,372600.2,144985.49,80731.05
2024-11-26,Bangalore,511295.6,202513.59,66905.43
2024-11-26,Delhi,496939.4,335623.51,58037.82
2024-11-26,Pune,530538.57,326414.34,105764.27
2024-11-26,Hyderabad,166239.17,393413.88,75852.03
2024-11-26,Chennai,637676.75,164459.82,57463.58
2024-11-26,Kolkata,153278.73,280978.09,61116.53
2024-11-27,Mumbai,579988.6,346857.85,52850.38
2024-11-27,Bangalore,497184.11,371329.91,43224.91
2024-11-27,Delhi,355469.98,369815.61,65930.89
2024-11-27,Pune,376995.22,244662.32,51507.76
2024-11-27,Hyderabad,270657.63,137986.83,136972.72
2024-11-27,Chennai,439831.79,219646.9,56412.0
2024-11-27,Kolkata,364409.88,232150.5,36169.88
2024-11-28,Mumbai,637128.81,404656.25,150398.75
2024-11-28,Bangalore,122904.77,88798.01,73004.07
2024-11-28,Delhi,293661.59,91781.59,63820.33
2024-11-28,Pune,161554.41,358814.84,44355.62
2024-11-28,Hyderabad,353772.06,331477.8,68896.95
2024-11-28,Chennai,303762.02,86412.06,104671.58
2024-11-28,Kolkata,187425.59,314337.52,54213.76
2024-11-29,Mumbai,393070.65,310587.61,18856.29
2024-11-29,Bangalore,330222.79,240299.09,154401.91
2024-11-29,Delhi,137824.45,166251.78,148265.65
2024-11-29,Pune,572310.53,206375.63,152953.22
2024-11-29,Hyderabad,166549.21,139304.75,159328.74
2024-11-29,Chennai,323479.98,375402.87,56867.81
2024-11-29,Kolkata,423411.22,183513.36,54984.74
2024-11-30,Mumbai,283320.36,343712.19,114213.4
2024-11-30,Bangalore,591471.46,177820.79,84352.27
2024-11-30,Delhi,435870.37,175878.96,62245.38
2024-11-30,Pune,181992.39,410199.63,108976.76
2024-11-30,Hyderabad,567403.87,188162.31,147525.47
2024-11-30,Chennai,390485.74,386239.03,137736.8
2024-11-30,Kolkata,431192.98,220436.55,39475.28
2024-12-01,Mumbai,254612.99,155756.67,140685.56
2024-12-01,Bangalore,506875.49,228275.99,48292.03
2024-12-01,Delhi,527884.35,289469.1,60803.64
2024-12-01,Pune,581603.29,133614.26,58049.31
2024-12-01,Hyderabad,609733.54,385074.88,23242.58
2024-12-01,Chennai,310416.67,213181.84,158361.01
2024-12-01,Kolkata,637938.28,304491.75,106378.51
2024-12-02,Mumbai,371839.89,316474.85,40270.46
2024-12-02,Bangalore,363027.97,117959.1,155455.47
2024-12-02,Delhi,124676.56,114790.14,27194.51
2024-12-02,Pune,565320.41,89879.58,50974.34
2024-12-02,Hyderabad,126607.46,335400.39,91240.89
2024-12-02,Chennai,169248.36,210576.86,15483.14
2024-12-02,Kolkata,583579.74,391773.21,93354.31
2024-12-03,Mumbai,386239.0,294359.75,87477.62
2024-12-03,Bangalore,370400.34,99064.98,83146.75
2024-12-03,Delhi,578784.43,254116.39,50831.8
2024-12-03,Pune,392825.68,185312.75,134458.35
2024-12-03,Hyderabad,527597.53,400711.77,105642.6
2024-12-03,Chennai,595465.96,391574.89,42931.51
2024-12-03,Kolkata,159393.46,276612.15,45186.66
2024-12-04,Mumbai,514892.71,284979.53,145466.7
2024-12-04,Bangalore,250189.45,347740.77,142086.11
2024-12-04,Delhi,539111.44,366961.29,22193.26
2024-12-04,Pune,315857.07,331342.25,81777.87
2024-12-04,Hyderabad,301020.59,160571.89,156467.65
2024-12-04,Chennai,437094.56,114772.59,21980.52
2024-12-04,Kolkata,511949.59,157721.34,128002.56
2024-12-05,Mumbai,407958.16,243999.94,29318.24
2024-12-05,Bangalore,273387.97,322730.59,107034.73
2024-12-05,Delhi,428666.55,304581.76,87549.33
2024-12-05,Pune,297081.34,231389.79,81854.96
2024-12-05,Hyderabad,223123.36,185807.85,156241.59
2024-12-05,Chennai,540974.06,132049.69,58934.66
2024-12-05,Kolkata,311713.83,83554.08,42612.64
2024-12-06,Mumbai,571061.26,338607.85,112674.11
2024-12-06,Bangalore,586063.31,270830.11,45337.56
2024-12-06,Delhi,399938.24,336760.46,151597.85
2024-12-06,Pune,481697.83,171278.55,81406.84
2024-12-06,Hyderabad,196046.04,413369.17,152389.11
2024-12-06,Chennai,596591.51,414972.9,145371.13
2024-12-06,Kolkata,156997.32,241787.3,35355.2
2024-12-07,Mumbai,514041.87,372688.24,145492.55
2024-12-07,Bangalore,626970.77,243210.98,25120.72
2024-12-07,Delhi,402622.46,406240.13,39801.02
2024-12-07,Pune,347977.81,108656.63,34762.48
2024-12-07,Hyderabad,266084.08,298175.39,32009.49
2024-12-07,Chennai,169672.85,143541.69,122488.09
2024-12-07,Kolkata,356508.35,303996.55,53109.24
2024-12-08,Mumbai,507455.74,248821.26,72936.49
2024-12-08,Bangalore,452786.84,390705.49,157181.6
2024-12-08,Delhi,403062.42,305360.41,95796.55
2024-12-08,Pune,533760.01,315690.93,125910.71
2024-12-08,Hyderabad,565492.33,373563.73,31704.0
2024-12-08,Chennai,374908.02,215896.08,78214.66
2024-12-08,Kolkata,226595.92,317222.04,43541.74
2024-12-09,Mumbai,479553.64,370088.51,46014.43
2024-12-09,Bangalore,269381.65,348902.95,86169.17
2024-12-09,Delhi,316383.47,328839.18,54346.21
2024-12-09,Pune,489485.81,243297.22,138300.44
2024-12-09,Hyderabad,425961.75,199498.32,23063.11
2024-12-09,Chennai,474586.24,289695.92,62752.59
2024-12-09,Kolkata,256698.65,223522.76,119359.64
2024-12-10,Mumbai,162402.43,349550.94,84764.23
2024-12-10,Bangalore,155404.55,212284.45,85739.3
2024-12-10,Delhi,556304.04,165624.32,66772.78
2024-12-10,Pune,330349.96,247388.16,70130.58
2024-12-10,Hyderabad,594854.75,282564.01,62874.09
2024-12-10,Chennai,585504.25,147819.98,68464.18
2024-12-10,Kolkata,573077.43,399914.61,63699.55
2024-12-11,Mumbai,425748.51,81528.83,76968.53
2024-12-11,Bangalore,201330.09,243130.34,61180.02
2024-12-11,Delhi,555787.91,290185.02,70390.86
2024-12-11,Pune,508462.59,224441.78,30839.06
2024-12-11,Hyderabad,339514.66,210960.73,95588.31
2024-12-11,Chennai,609243.92,373116.47,102987.77
2024-12-11,Kolkata,452212.34,184689.73,159381.98
2024-12-12,Mumbai,249802.8,281278.1,137104.69
2024-12-12,Bangalore,306027.83,80039.08,58424.75
2024-12-12,Delhi,486604.38,395243.42,103680.8
2024-12-12,Pune,444120.05,286271.02,81292.66
2024-12-12,Hyderabad,513697.33,335630.79,138089.82
2024-12-12,Chennai,380808.64,194873.22,26134.37
2024-12-12,Kolkata,609620.17,139977.49,139941.26
2024-12-13,Mumbai,265914.15,151124.62,29722.07
2024-12-13,Bangalore,206308.66,221463.94,93801.29
2024-12-13,Delhi,617857.54,375123.99,62305.48
2024-12-13,Pune,301591.43,126638.51,154070.0
2024-12-13,Hyderabad,428485.71,201945.87,65673.33
2024-12-13,Chennai,235495.31,132223.25,66468.1
2024-12-13,Kolkata,499152.17,186622.83,128267.45
2024-12-14,Mumbai,597692.74,364339.21,127605.02
2024-12-14,Bangalore,588947.21,344049.63,149874.69
2024-12-14,Delhi,417202.05,379298.77,138236.1
2024-12-14,Pune,329268.58,208839.81,71077.17
2024-12-14,Hyderabad,393897.62,170798.9,120110.01
2024-12-14,Chennai,636451.64,369113.48,85931.57
2024-12-14,Kolkata,569201.81,137549.57,74919.84
2024-12-15,Mumbai,216532.53,83254.47,51760.4
2024-12-15,Bangalore,495222.82,290016.95,66816.6
2024-12-15,Delhi,593821.34,137162.79,107317.8
2024-12-15,Pune,528726.77,88228.4,104432.78
2024-12-15,Hyderabad,421624.01,169380.49,82409.12
2024-12-15,Chennai,191705.95,353430.29,49877.13
2024-12-15,Kolkata,432439.08,289502.75,83963.65
2024-12-16,Mumbai,186903.24,183993.17,159058.62
2024-12-16,Bangalore,220875.91,145155.99,150973.81
2024-12-16,Delhi,330617.24,246044.99,34430.58
2024-12-16,Pune,269989.4,279823.37,124864.06
2024-12-16,Hyderabad,585203.55,218723.92,152314.77
2024-12-16,Chennai,643440.2,341610.25,128458.95
2024-12-16,Kolkata,235540.02,109340.5,103023.52
2024-12-17,Mumbai,132940.32,317249.34,72221.63
2024-12-17,Bangalore,166536.83,113305.69,113418.46
2024-12-17,Delhi,137539.21,337401.04,45495.14
2024-12-17,Pune,206853.61,339071.07,20345.5
2024-12-17,Hyderabad,644156.76,171192.49,83711.25
2024-12-17,Chennai,392944.82,173369.48,86547.09
2024-12-17,Kolkata,143856.33,306577.52,76886.04
2024-12-18,Mumbai,560654.0,412115.31,156209.19
2024-12-18,Bangalore,356976.9,356167.47,75723.83
2024-12-18,Delhi,253460.92,110147.55,28053.88
2024-12-18,Pune,291012.58,344648.24,81799.25
2024-12-18,Hyderabad,273875.86,189675.91,115515.11
2024-12-18,Chennai,526820.68,332846.97,154814.63
2024-12-18,Kolkata,141615.6,327091.73,40154.54
2024-12-19,Mumbai,467140.74,142119.62,137664.79
2024-12-19,Bangalore,450045.02,266626.02,142387.48
2024-12-19,Delhi,141365.18,362836.34,138896.15
2024-12-19,Pune,170170.86,414144.17,73218.57
2024-12-19,Hyderabad,223186.75,408155.45,15062.09
2024-12-19,Chennai,602488.76,147596.5,107058.63
2024-12-19,Kolkata,332469.84,144406.98,128431.25
2024-12-20,Mumbai,137994.96,107600.87,121115.47
2024-12-20,Bangalore,530429.66,123430.69,70351.67
2024-12-20,Delhi,272313.97,387174.53,144936.5
2024-12-20,Pune,157319.19,392933.37,66177.3
2024-12-20,Hyderabad,344582.37,233884.78,130159.43
2024-12-20,Chennai,342363.17,368658.05,86541.34
2024-12-20,Kolkata,392683.57,179470.42,43762.35
2024-12-21,Mumbai,128127.79,110783.37,91933.16
2024-12-21,Bangalore,631053.97,403670.25,55892.96
2024-12-21,Delhi,435777.31,269777.52,77107.68
2024-12-21,Pune,495823.11,306535.98,154442.11
2024-12-21,Hyderabad,508157.97,405664.75,19496.63
2024-12-21,Chennai,528667.3,108732.3,20875.42
2024-12-21,Kolkata,253849.99,192364.29,157163.23
2024-12-22,Mumbai,398657.06,308403.34,80489.39
2024-12-22,Bangalore,269674.91,338256.84,127980.5
2024-12-22,Delhi,204496.57,259877.36,106670.39
2024-12-22,Pune,254940.01,343431.68,34631.68
2024-12-22,Hyderabad,377933.06,311205.93,147014.67
2024-12-22,Chennai,128030.28,384754.45,159259.71
2024-12-22,Kolkata,211966.92,84257.24,146066.08
2024-12-23,Mumbai,279086.1,277366.71,29441.38
2024-12-23,Bangalore,307979.88,123249.54,68065.93
2024-12-23,Delhi,409448.8,271788.9,83908.04
2024-12-23,Pune,624772.58,258064.96,18473.27
2024-12-23,Hyderabad,321665.04,267316.79,39462.36
2024-12-23,Chennai,416558.64,198038.62,81848.34
2024-12-23,Kolkata,495194.83,338299.5,96545.48
2024-12-24,Mumbai,341839.59,307076.1,117375.58
2024-12-24,Bangalore,482213.93,124737.65,122554.79
2024-12-24,Delhi,621770.35,391066.61,152253.23
2024-12-24,Pune,634316.34,403301.3,143805.58
2024-12-24,Hyderabad,339191.28,137916.95,112784.91
2024-12-24,Chennai,197789.4,293454.51,70771.18
2024-12-24,Kolkata,341201.7,114265.81,143891.63
2024-12-25,Mumbai,134854.59,407906.55,24670.49
2024-12-25,Bangalore,563084.85,197595.19,128075.88
2024-12-25,Delhi,478564.15,375969.75,116137.96
2024-12-25,Pune,642404.43,357561.25,145334.95
2024-12-25,Hyderabad,462314.51,166146.75,103500.58
2024-12-25,Chennai,578868.46,220457.8,38470.18
2024-12-25,Kolkata,279568.47,278993.23,81841.13
2024-12-26,Mumbai,247952.12,199471.29,52693.17
2024-12-26,Bangalore,359642.93,409254.61,18256.63
2024-12-26,Delhi,182614.49,313719.35,107529.65
2024-12-26,Pune,570589.94,345995.23,40154.54
2024-12-26,Hyderabad,134254.77,396315.67,133946.08
2024-12-26,Chennai,511851.92,231438.63,122706.01
2024-12-26,Kolkata,492541.68,201929.71,151560.08
2024-12-27,Mumbai,336926.99,141903.72,120131.46
2024-12-27,Bangalore,142100.62,390166.44,59119.95
