ticket_id,customer_id,issue_type,resolution_time_hrs,compensation_amount
783,67926,Late Delivery,34.9,0
784,83815,Late Delivery,65.0,0
785,31422,Wrong Item,18.6,200
786,92005,Late Delivery,16.6,300
787,27269,Missing Item,18.6,0
788,43595,Late Delivery,56.2,0
789,88629,Late Delivery,26.9,0
790,81426,Wrong Item,22.5,50
791,111077,Wrong Item,67.2,100
792,64810,Missing Item,69.3,0
793,53014,Late Delivery,12.1,100
794,106740,Late Delivery,63.3,300
795,88740,Wrong Item,38.5,0
796,56368,Missing Item,47.0,0
797,8597,Missing Item,41.3,0
798,76888,Late Delivery,36.5,0
799,23162,Late Delivery,8.1,300
800,7416,Late Delivery,69.1,0
801,9639,Missing Item,16.9,300
802,14682,Late Delivery,15.1,0
803,116317,Payment Issue,47.5,50
804,18359,Wrong Item,28.4,0
805,52633,Late Delivery,27.2,50
806,101978,Late Delivery,13.4,0
807,41561,Late Delivery,49.5,0
808,27155,Late Delivery,71.4,0
809,2824,Wrong Item,46.0,0
810,21843,Missing Item,57.0,50
811,22824,Wrong Item,12.7,0
812,13069,Late Delivery,50.8,0
813,57200,Late Delivery,6.6,0
814,47053,Late Delivery,26.7,100
815,29959,Missing Item,21.9,0
816,18568,Late Delivery,28.5,50
817,44682,Wrong Item,3.2,50
818,90942,Missing Item,22.5,100
819,12214,Wrong Item,43.9,200
820,63491,Late Delivery,13.7,0
821,42463,Missing Item,56.2,100
822,106814,Missing Item,49.4,100
823,63930,Missing Item,50.3,50
824,21275,Late Delivery,16.5,0
825,87086,Late Delivery,24.5,0
826,14166,Payment Issue,57.1,50
827,97340,Late Delivery,58.6,50
828,38078,Late Delivery,17.1,0
829,62080,Late Delivery,70.6,0
830,3963,Wrong Item,12.9,50
831,40450,Wrong Item,16.7,100
832,114323,Missing Item,2.8,0
833,92336,Wrong Item,32.0,0
834,42859,Late Delivery,54.5,50
835,24741,Payment Issue,52.4,0
836,22558,Late Delivery,24.2,0
837,79679,Late Delivery,39.9,100
838,23315,Late Delivery,2.3,0
839,78097,Payment Issue,51.5,50
840,24503,Payment Issue,70.6,0
841,56785,Wrong Item,30.1,0
842,85398,Late Delivery,63.2,200
843,53296,Payment Issue,38.8,0
844,84226,Late Delivery,30.6,0
845,66400,Payment Issue,28.0,0
846,38082,Missing Item,25.3,200
847,30516,Late Delivery,1.6,0
848,40930,Late Delivery,2.0,0
849,80,Payment Issue,5.1,100
850,39002,Payment Issue,36.4,100
851,21413,Late Delivery,6.7,0
852,17058,Missing Item,52.5,0
853,95144,Wrong Item,57.8,50
854,100949,Late Delivery,63.5,0
855,55875,Missing Item,57.7,0
856,1025,Wrong Item,33.1,0
857,119741,Late Delivery,35.2,0
858,118378,Wrong Item,66.8,0
859,1095,Wrong Item,24.9,0
860,78588,Late Delivery,58.4,100
861,95120,Late Delivery,12.3,50
862,73613,Wrong Item,65.6,0
863,1035,Missing Item,66.6,200
864,73687,Late Delivery,31.1,300
865,18413,Missing Item,5.8,100
866,66730,Payment Issue,66.9,0
867,18673,Late Delivery,34.5,200
868,63307,Payment Issue,46.5,100
869,34745,Wrong Item,68.4,50
870,19327,Missing Item,35.7,0
871,459,Payment Issue,36.7,0
872,45152,Late Delivery,4.5,50
873,106937,Late Delivery,53.6,0
874,58087,Late Delivery,21.0,200
875,56081,Late Delivery,42.5,200
876,47614,Missing Item,70.8,100
877,60759,Late Delivery,36.9,200
878,28067,Missing Item,70.0,50
879,15917,Late Delivery,21.8,0
880,4012,Late Delivery,51.4,0
881,52632,Late Delivery,40.2,0
882,33309,Payment Issue,3.6,100
883,111049,Wrong Item,10.1,0
884,55051,Wrong Item,66.0,0
885,110732,Missing Item,23.8,0
886,32060,Missing Item,40.5,0
887,86666,Wrong Item,38.3,0
888,2510,Late Delivery,51.4,0
889,37692,Missing Item,3.9,100
890,47421,Payment Issue,16.1,50
891,103773,Late Delivery,9.5,50
892,55652,Payment Issue,12.9,50
893,100930,Wrong Item,57.1,100
894,16479,Missing Item,54.7,200
895,50518,Wrong Item,14.5,0
896,82041,Missing Item,9.0,0
897,15404,Late Delivery,57.1,200
898,97439,Late Delivery,29.5,100
899,77427,Late Delivery,31.0,0
900,18688,Late Delivery,57.6,0
901,22024,Wrong Item,41.2,50
902,110408,Missing Item,67.1,0
903,73551,Wrong Item,29.9,50
904,45885,Wrong Item,28.6,0
905,49416,Late Delivery,38.3,0
906,79796,Late Delivery,2.7,100
907,51044,Wrong Item,69.3,100
908,50737,Late Delivery,9.2,0
909,28163,Late Delivery,1.9,0
910,70028,Wrong Item,15.2,50
911,577,Wrong Item,7.3,0
912,105716,Late Delivery,26.3,0
913,2201,Wrong Item,57.0,50
914,97456,Wrong Item,52.9,0
915,38169,Wrong Item,64.3,100
916,21419,Payment Issue,51.9,200
917,16887,Wrong Item,42.3,100
918,46264,Wrong Item,42.3,0
919,105149,Missing Item,35.5,100
920,34165,Wrong Item,22.5,50
921,30345,Late Delivery,26.3,0
922,104217,Payment Issue,46.8,200
923,105299,Missing Item,26.0,200
924,27641,Late Delivery,44.7,0
925,79552,Late Delivery,4.9,100
926,17393,Payment Issue,19.5,0
927,60977,Wrong Item,60.1,0
928,32846,Late Delivery,51.3,50
929,65865,Missing Item,24.9,50
930,103089,Wrong Item,44.0,0
931,64891,Payment Issue,22.7,0
932,36713,Wrong Item,67.9,50
933,67502,Payment Issue,12.9,0
934,118902,Late Delivery,8.7,0
935,50448,Late Delivery,27.2,0
936,87950,Late Delivery,33.7,0
937,80291,Late Delivery,16.6,100
938,118193,Payment Issue,37.7,0
939,89293,Payment Issue,24.0,50
940,54902,Late Delivery,41.7,50
941,92842,Late Delivery,33.8,0
942,50849,Late Delivery,68.6,100
943,81205,Payment Issue,41.0,50
944,20769,Missing Item,34.1,200
945,3705,Late Delivery,62.2,0
946,111137,Late Delivery,53.9,0
947,94340,Late Delivery,45.5,200
948,24770,Wrong Item,8.0,0
949,36914,Late Delivery,12.5,0
950,107114,Late Delivery,2.3,100
951,65899,Wrong Item,53.0,50
952,77198,Wrong Item,3.9,0
953,11233,Late Delivery,63.7,100
954,76234,Wrong Item,46.7,50
955,7520,Late Delivery,67.3,200
956,25920,Late Delivery,1.0,0
957,26422,Late Delivery,31.3,0
958,98933,Wrong Item,59.0,50
959,20754,Missing Item,49.6,0
960,104188,Late Delivery,40.5,0
961,19992,Missing Item,35.3,0
962,46033,Missing Item,2.0,100
963,21401,Late Delivery,48.9,200
964,65210,Missing Item,42.7,0
965,89549,Wrong Item,20.1,0
966,70360,Late Delivery,35.9,200
967,74787,Late Delivery,57.8,50
968,98465,Payment Issue,23.9,100
969,18642,Late Delivery,11.9,0
970,48594,Late Delivery,42.7,50
971,88320,Late Delivery,67.5,0
972,22569,Missing Item,69.3,0
973,51921,Wrong Item,20.1,50
974,87577,Payment Issue,70.6,200
975,42751,Wrong Item,32.8,100
976,95164,Late Delivery,59.4,200
977,19651,Late Delivery,56.6,0
978,54117,Wrong Item,63.4,200
979,106136,Late Delivery,63.8,100
980,36196,Wrong Item,21.5,0
981,27311,Late Delivery,18.7,0
982,60550,Late Delivery,15.5,200
983,16274,Wrong Item,9.0,0
984,89958,Wrong Item,63.4,200
985,67073,Late Delivery,41.3,0
986,21317,Late Delivery,18.8,0
987,82659,Wrong Item,64.6,0
988,62515,Wrong Item,55.6,50
989,114093,Payment Issue,49.7,0
990,47587,Late Delivery,23.2,0
991,60895,Missing Item,69.8,50
992,8245,Missing Item,52.0,100
993,11683,Late Delivery,44.0,0
994,110076,Late Delivery,33.2,0
995,29134,Late Delivery,70.9,0
996,10573,Late Delivery,11.6,0
997,56238,Late Delivery,56.4,50
998,67274,Missing Item,47.8,100
999,51628,Missing Item,43.6,0
1000,91402,Missing Item,68.4,0
1001,54526,Late Delivery,59.2,200
1002,89655,Late Delivery,41.1,300
1003,94782,Late Delivery,67.3,0
1004,3191,Missing Item,45.2,50
1005,102665,Wrong Item,5.1,0
1006,9402,Payment Issue,58.5,50
1007,58435,Wrong Item,29.1,300
1008,2050,Wrong Item,39.6,50
1009,60582,Wrong Item,18.5,50
1010,71219,Late Delivery,61.0,0
1011,43161,Payment Issue,52.2,50
1012,43010,Missing Item,51.0,0
1013,44421,Missing Item,20.8,0
1014,96933,Late Delivery,24.8,0
1015,2239,Wrong Item,25.8,50
1016,24333,Late Delivery,9.5,0
1017,60463,Late Delivery,52.7,50
1018,96073,Late Delivery,57.4,0
1019,96750,Wrong Item,36.1,50
1020,80202,Late Delivery,32.2,200
1021,34093,Missing Item,17.0,0
1022,75047,Late Delivery,60.2,0
1023,110653,Payment Issue,13.2,100
1024,163,Late Delivery,24.6,50
1025,39671,Late Delivery,31.8,0
1026,23467,Missing Item,32.0,0
1027,27830,Missing Item,11.3,0
1028,110146,Late Delivery,57.3,100
1029,18652,Missing Item,29.5,50
1030,42284,Missing Item,12.9,0
1031,104994,Wrong Item,24.3,0
1032,55659,Late Delivery,37.8,100
1033,74171,Payment Issue,50.5,100
1034,109064,Payment Issue,49.1,0
1035,61512,Wrong Item,21.6,100
1036,79116,Late Delivery,40.0,0
1037,79195,Missing Item,13.4,0
1038,111385,Late Delivery,71.0,0
1039,45324,Wrong Item,59.8,50
1040,62490,Wrong Item,70.7,50
1041,103071,Late Delivery,30.8,200
1042,68019,Late Delivery,54.3,100
1043,11938,Wrong Item,66.0,0
1044,52223,Late Delivery,58.6,50
1045,11826,Wrong Item,67.0,300
1046,5901,Wrong Item,49.4,100
1047,48823,Payment Issue,23.8,0
1048,62339,Late Delivery,36.8,100
1049,73799,Wrong Item,55.1,100
1050,42302,Wrong Item,45.1,0
1051,24761,Missing Item,8.7,50
1052,118006,Late Delivery,64.9,50
1053,102511,Wrong Item,39.6,300
1054,109962,Wrong Item,29.2,300
1055,45780,Payment Issue,62.4,0
1056,38428,Late Delivery,8.6,0
1057,8959,Missing Item,64.0,0
1058,62604,Payment Issue,33.9,300
1059,19398,Missing Item,59.4,100
1060,59196,Wrong Item,34.1,0
1061,94993,Wrong Item,24.1,0
1062,93252,Missing Item,40.4,100
1063,88469,Late Delivery,5.5,50
1064,92045,Late Delivery,32.1,100
1065,106933,Late Delivery,31.8,50
1066,93463,Late Delivery,53.5,50
1067,77611,Late Delivery,4.8,0
1068,41191,Wrong Item,21.6,50
1069,111422,Missing Item,60.6,0
1070,18681,Wrong Item,51.2,0
1071,81463,Late Delivery,34.3,100
1072,101337,Late Delivery,68.7,0
1073,53175,Wrong Item,10.2,0
1074,55849,Late Delivery,40.3,200
1075,94380,Late Delivery,9.7,50
1076,69865,Late Delivery,37.4,0
1077,113266,Wrong Item,28.7,0
1078,119373,Wrong Item,30.4,0
1079,27345,Wrong Item,6.2,0
1080,106077,Payment Issue,32.3,50
1081,60648,Late Delivery,52.0,0
1082,33079,Late Delivery,41.7,300
1083,13060,Missing Item,13.9,0
1084,31675,Wrong Item,37.8,0
1085,69054,Late Delivery,46.3,300
1086,90669,Late Delivery,58.0,200
1087,116271,Wrong Item,43.4,0
1088,92570,Wrong Item,8.0,0
1089,17204,Late Delivery,24.4,50
1090,71107,Wrong Item,34.0,0
1091,45715,Late Delivery,27.4,50
1092,52098,Payment Issue,70.1,50
1093,30037,Late Delivery,31.4,50
1094,18952,Missing Item,17.1,100
1095,63672,Late Delivery,3.0,0
1096,73960,Late Delivery,55.4,50
1097,105797,Missing Item,44.5,100
1098,7237,Late Delivery,61.0,0
1099,118294,Late Delivery,69.4,50
1100,33976,Wrong Item,56.1,0
1101,22123,Missing Item,33.1,0
1102,78082,Late Delivery,67.6,300
1103,98505,Payment Issue,27.4,50
1104,18203,Wrong Item,71.0,0
1105,12384,Wrong Item,69.6,50
1106,88465,Late Delivery,51.0,0
1107,108940,Late Delivery,50.3,300
1108,74122,Late Delivery,41.8,50
1109,30641,Wrong Item,55.2,0
1110,6213,Late Delivery,2.4,0
1111,88272,Missing Item,61.1,100
1112,32426,Late Delivery,23.3,0
1113,57680,Late Delivery,53.8,0
1114,31418,Wrong Item,37.4,0
1115,106713,Wrong Item,29.5,100
1116,66542,Late Delivery,70.2,0
1117,4575,Late Delivery,38.7,0
1118,45919,Late Delivery,20.2,0
1119,34954,Wrong Item,32.7,300
1120,62051,Wrong Item,7.6,0
1121,7040,Late Delivery,14.0,0
1122,57749,Wrong Item,65.0,100
1123,1795,Wrong Item,56.0,50
1124,9378,Wrong Item,4.9,100
1125,52207,Late Delivery,41.6,50
1126,39041,Late Delivery,70.7,0
1127,100426,Late Delivery,55.9,100
1128,33800,Late Delivery,30.8,0
1129,12982,Missing Item,63.2,0
1130,37046,Late Delivery,4.2,50
1131,84293,Late Delivery,8.8,0
1132,58663,Wrong Item,2.0,50
1133,35451,Missing Item,45.9,200
1134,32145,Missing Item,59.0,0
1135,13448,Late Delivery,25.4,0
1136,16373,Wrong Item,37.4,50
1137,62392,Late Delivery,22.8,0
1138,74864,Payment Issue,35.7,100
1139,86883,Late Delivery,24.5,0
1140,52972,Late Delivery,44.9,50
1141,49897,Missing Item,51.6,100
1142,7227,Late Delivery,34.9,100
1143,51118,Late Delivery,4.0,50
1144,52884,Missing Item,38.7,0
1145,36408,Payment Issue,57.8,0
1146,113971,Late Delivery,58.7,0
1147,36693,Wrong Item,45.1,50
1148,45302,Wrong Item,55.3,50
1149,14996,Payment Issue,64.1,0
1150,26370,Payment Issue,33.0,0
1151,28094,Missing Item,13.2,50
1152,54397,Late Delivery,55.7,0
1153,6219,Missing Item,65.6,100
1154,100696,Late Delivery,17.6,50
1155,24655,Late Delivery,13.9,50
1156,36222,Late Delivery,69.9,100
1157,42285,Wrong Item,27.4,0
1158,49644,Late Delivery,32.9,50
1159,73036,Late Delivery,23.6,200
1160,23154,Wrong Item,16.8,0
1161,39744,Late Delivery,2.5,200
1162,90317,Late Delivery,3.2,0
1163,77554,Missing Item,30.0,0
1164,66515,Missing Item,58.3,50
1165,35436,Late Delivery,60.7,50
1166,102079,Wrong Item,58.0,50
1167,63770,Wrong Item,5.9,50
1168,40468,Late Delivery,13.2,200
1169,109634,Wrong Item,50.0,50
1170,39891,Payment Issue,31.4,50
1171,17257,Wrong Item,17.1,0
1172,41397,Missing Item,52.8,0
1173,42947,Late Delivery,10.6,0
1174,3584,Late Delivery,5.0,0
1175,98920,Wrong Item,31.1,0
1176,94749,Late Delivery,20.6,200
1177,68078,Late Delivery,31.5,200
1178,112748,Missing Item,21.0,300
1179,21429,Late Delivery,38.1,0
1180,94380,Wrong Item,32.9,50
1181,84525,Wrong Item,28.0,100
1182,113935,Late Delivery,17.9,50
1183,32691,Late Delivery,32.6,50
1184,21494,Late Delivery,20.4,0
1185,1965,Wrong Item,11.3,0
1186,71446,Missing Item,45.5,100
1187,2557,Wrong Item,63.3,50
1188,34994,Late Delivery,41.1,0
1189,70908,Wrong Item,10.3,200
1190,54889,Missing Item,30.5,0
1191,38161,Missing Item,49.6,0
1192,118442,Late Delivery,61.8,0
1193,93063,Late Delivery,41.9,0
1194,37463,Wrong Item,56.5,50
1195,33700,Late Delivery,12.6,50
1196,30168,Late Delivery,54.1,0
1197,91333,Late Delivery,42.4,0
1198,36296,Missing Item,28.6,100
1199,96384,Missing Item,20.9,0
1200,15812,Payment Issue,18.6,0
1201,29149,Payment Issue,10.7,0
1202,20931,Missing Item,55.5,50
1203,28949,Late Delivery,57.4,0
1204,23486,Missing Item,3.5,0
1205,81062,Wrong Item,24.9,100
1206,12750,Late Delivery,52.4,50
1207,27313,Late Delivery,17.1,50
1208,50783,Late Delivery,71.9,0
1209,27031,Late Delivery,61.6,200
1210,96783,Late Delivery,38.0,0
1211,34942,Late Delivery,20.1,0
1212,43228,Payment Issue,54.6,0
1213,112613,Payment Issue,32.6,100
1214,51084,Late Delivery,36.4,0
1215,58548,Late Delivery,3.9,50
1216,59167,Late Delivery,47.6,0
1217,93117,Late Delivery,18.4,0
1218,98105,Wrong Item,9.0,0
1219,50101,Missing Item,10.3,0
1220,66902,Late Delivery,64.8,0
1221,4208,Missing Item,49.6,200
1222,87227,Wrong Item,33.9,100
1223,116971,Missing Item,20.6,50
1224,10153,Wrong Item,3.1,100
1225,30144,Late Delivery,26.2,200
1226,30040,Missing Item,5.2,0
1227,70579,Wrong Item,59.7,0
1228,105085,Wrong Item,33.1,100
1229,6288,Missing Item,18.7,0
1230,56515,Missing Item,48.2,0
1231,85694,Late Delivery,63.8,50
1232,74921,Late Delivery,2.8,0
1233,101246,Wrong Item,32.0,200
1234,115878,Missing Item,16.4,50
1235,15848,Late Delivery,45.6,200
1236,67689,Late Delivery,60.9,0
1237,7964,Wrong Item,2.2,100
1238,84682,Late Delivery,60.3,0
1239,101525,Late Delivery,12.9,0
1240,84663,Wrong Item,12.3,300
1241,65186,Late Delivery,3.5,0
1242,27862,Payment Issue,27.4,0
1243,115973,Wrong Item,28.2,50
1244,17284,Late Delivery,5.6,0
1245,74233,Wrong Item,56.6,50
1246,90961,Late Delivery,38.6,0
1247,6715,Missing Item,38.0,0
1248,31835,Payment Issue,46.2,50
1249,9350,Wrong Item,21.9,0
1250,40805,Wrong Item,46.2,0
1251,41601,Payment Issue,1.8,100
1252,11394,Late Delivery,67.7,0
1253,113066,Late Delivery,13.6,100
1254,105573,Missing Item,43.8,100
1255,814,Wrong Item,3.9,50
1256,117386,Wrong Item,70.3,0
1257,103353,Late Delivery,6.2,0
1258,31084,Missing Item,46.8,0
1259,13782,Payment Issue,2.3,200
1260,66356,Late Delivery,15.8,0
1261,32104,Missing Item,15.6,0
1262,96942,Late Delivery,67.9,0
1263,51568,Late Delivery,56.2,200
1264,89818,Wrong Item,62.3,100
1265,9197,Missing Item,54.2,100
1266,39306,Late Delivery,69.8,0
1267,53259,Missing Item,45.0,200
1268,51344,Late Delivery,37.8,0
1269,9427,Late Delivery,67.2,100
1270,15363,Missing Item,0.8,100
1271,115867,Late Delivery,23.7,0
1272,107133,Missing Item,2.5,0
1273,6232,Late Delivery,39.3,200
1274,47477,Late Delivery,55.8,0
1275,81705,Late Delivery,18.9,100
1276,29293,Payment Issue,39.8,200
1277,5157,Missing Item,42.4,0
1278,29242,Wrong Item,46.1,200
1279,75095,Wrong Item,13.5,0
1280,40823,Payment Issue,58.7,50
1281,109284,Late Delivery,42.7,100
1282,18271,Wrong Item,40.8,200
1283,77333,Wrong Item,48.5,0
1284,29993,Payment Issue,42.1,0
1285,2122,Payment Issue,17.4,0
1286,25098,Late Delivery,62.1,100
1287,92371,Missing Item,40.5,0
1288,80232,Payment Issue,58.3,0
1289,28164,Late Delivery,38.0,100
1290,55100,Wrong Item,53.4,100
1291,65793,Missing Item,16.1,0
1292,108333,Late Delivery,47.2,300
1293,71471,Late Delivery,58.7,100
1294,69535,Late Delivery,44.6,200
1295,28021,Late Delivery,43.2,0
1296,36384,Late Delivery,6.2,0
1297,47927,Late Delivery,64.4,300
1298,18484,Late Delivery,46.9,100
1299,1582,Wrong Item,15.4,0
1300,4247,Missing Item,53.8,50
1301,66010,Wrong Item,67.3,0
1302,41883,Missing Item,5.1,0
1303,60736,Wrong Item,27.1,0
1304,48347,Wrong Item,40.4,0
1305,95718,Wrong Item,27.8,200
1306,63341,Late Delivery,51.6,0
1307,85058,Late Delivery,29.9,0
1308,27899,Wrong Item,68.9,0
1309,81639,Late Delivery,28.2,50
1310,19854,Wrong Item,25.5,0
1311,81698,Late Delivery,43.8,0
1312,71671,Missing Item,30.6,50
1313,5697,Late Delivery,15.6,0
1314,98018,Wrong Item,2.8,0
1315,82741,Late Delivery,65.2,100
1316,2407,Payment Issue,57.9,200
1317,104587,Missing Item,35.8,100
1318,109577,Late Delivery,7.1,100
1319,44485,Missing Item,23.0,100
1320,104856,Wrong Item,9.0,200
1321,47939,Late Delivery,2.0,100
1322,12432,Missing Item,51.7,100
1323,84220,Wrong Item,34.1,50
1324,49429,Wrong Item,10.9,50
1325,103741,Late Delivery,67.5,0
1326,54195,Missing Item,25.5,100
1327,64570,Wrong Item,50.6,300
1328,107041,Wrong Item,42.0,100
1329,69420,Missing Item,16.2,200
1330,32342,Late Delivery,48.0,0
1331,37562,Wrong Item,34.3,50
1332,14503,Late Delivery,28.3,50
1333,45092,Wrong Item,57.7,50
1334,6581,Missing Item,2.6,0
1335,119524,Late Delivery,64.5,50
1336,16884,Late Delivery,54.6,200
1337,1132,Late Delivery,70.1,100
1338,18199,Payment Issue,68.1,0
1339,93012,Late Delivery,5.8,0
1340,115227,Payment Issue,9.8,0
1341,102881,Missing Item,61.7,100
1342,29579,Late Delivery,32.5,0
1343,111556,Payment Issue,43.5,50
1344,20011,Late Delivery,68.4,50
1345,117366,Missing Item,36.9,50
1346,84527,Missing Item,8.1,0
1347,77284,Late Delivery,64.0,0
1348,15433,Missing Item,7.6,0
1349,84100,Wrong Item,64.4,0
1350,1239,Wrong Item,32.3,100
1351,31388,Wrong Item,48.5,0
1352,119199,Wrong Item,45.5,50
1353,109562,Wrong Item,59.3,0
1354,92866,Late Delivery,71.2,0
1355,46018,Late Delivery,19.0,0
1356,84758,Late Delivery,30.9,100
1357,37218,Late Delivery,62.9,0
1358,23339,Wrong Item,27.0,0
1359,79382,Wrong Item,62.5,0
1360,78590,Wrong Item,62.4,0
1361,107777,Late Delivery,44.0,100
1362,20608,Missing Item,27.1,200
1363,54876,Late Delivery,70.0,0
1364,18873,Late Delivery,48.0,0
1365,33903,Wrong Item,65.1,200
1366,96614,Wrong Item,67.9,300
1367,47498,Late Delivery,51.0,100
1368,59043,Late Delivery,15.3,0
1369,72392,Late Delivery,17.8,100
1370,90497,Late Delivery,26.5,0
1371,28976,Wrong Item,63.8,0
1372,7473,Wrong Item,49.1,0
1373,87821,Wrong Item,43.5,100
1374,53957,Payment Issue,23.5,300
1375,60562,Payment Issue,68.1,100
1376,100036,Late Delivery,22.9,0
1377,20350,Wrong Item,3.6,0
1378,36489,Late Delivery,39.2,100
1379,26228,Wrong Item,41.8,300
1380,62465,Late Delivery,63.4,0
1381,8855,Late Delivery,61.1,0
1382,65955,Late Delivery,46.5,0
1383,33175,Late Delivery,5.5,0
1384,18353,Wrong Item,17.2,100
1385,93430,Missing Item,11.6,300
1386,57745,Late Delivery,54.4,100
1387,92907,Late Delivery,67.9,0
1388,81368,Late Delivery,67.4,300
1389,81510,Missing Item,47.1,0
1390,108391,Missing Item,7.3,100
1391,65846,Late Delivery,18.9,100
1392,31401,Late Delivery,31.1,50
1393,104747,Wrong Item,62.6,0
1394,81721,Late Delivery,58.2,200
1395,44593,Late Delivery,55.7,200
1396,87221,Missing Item,5.5,200
1397,74533,Late Delivery,3.4,100
1398,117943,Late Delivery,62.6,0
1399,74867,Wrong Item,58.7,0
1400,40929,Payment Issue,24.1,100
1401,30240,Late Delivery,44.6,200
1402,97817,Wrong Item,3.1,0
1403,80767,Late Delivery,41.6,50
1404,115567,Late Delivery,28.3,0
1405,78115,Wrong Item,59.1,50
1406,110136,Missing Item,49.4,0
1407,5688,Missing Item,7.2,50
1408,73121,Late Delivery,69.2,100
1409,39474,Late Delivery,27.0,100
1410,89930,Late Delivery,42.6,0
1411,3765,Late Delivery,34.8,50
1412,47443,Missing Item,60.4,0
1413,34131,Missing Item,52.8,0
1414,27031,Wrong Item,14.0,100
1415,27256,Late Delivery,69.9,300
1416,50758,Missing Item,19.0,0
1417,2111,Late Delivery,10.5,100
1418,62758,Late Delivery,14.5,300
1419,88956,Wrong Item,42.8,100
1420,103006,Late Delivery,66.6,50
1421,1451,Wrong Item,37.8,0
1422,119704,Missing Item,62.9,0
1423,37348,Late Delivery,36.5,0
1424,4584,Wrong Item,31.0,0
1425,14752,Late Delivery,48.7,50
1426,68749,Payment Issue,16.4,0
1427,96867,Payment Issue,35.0,50
1428,43974,Missing Item,52.7,0
1429,86954,Late Delivery,55.7,0
1430,97187,Late Delivery,30.2,0
1431,36961,Wrong Item,26.8,100
1432,42030,Wrong Item,6.5,0
1433,51866,Wrong Item,53.4,0
1434,77923,Wrong Item,7.7,0
1435,118739,Late Delivery,12.0,0
1436,78416,Late Delivery,4.4,50
1437,115372,Missing Item,47.2,50
1438,9667,Late Delivery,47.4,100
1439,55376,Payment Issue,24.1,0
1440,108830,Wrong Item,45.6,0
1441,97594,Wrong Item,6.3,0
1442,51366,Late Delivery,21.6,100
1443,116989,Wrong Item,22.9,50
1444,81955,Missing Item,66.0,100
1445,10947,Payment Issue,40.0,0
1446,113347,Late Delivery,14.5,0
1447,86972,Missing Item,64.0,50
1448,83009,Wrong Item,2.3,0
1449,105430,Late Delivery,33.9,50
